,id,race,sex,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf
15740,283227,White,1,45.2,3.7,GL,1.48,0.912490732,1
15741,283228,White,1,33.5,3.6,SE,0.9,0.755211178,1
15742,283229,White,2,39.4,3.5,GL,-0.5,0.820806236,1
15743,283230,White,2,31.2,3.5,MS,0.58,0.730029482,1
15744,283231,White,2,40.7,3.3,GL,1.13,0.823312568,1
15745,283232,White,2,33.5,1.1,SC,0.29,0.537270128,1
15746,283233,White,2,39.4,3.4,NE,1.17,0.804975518,1
15747,283234,White,2,39.1,3.2,SC,0.25,0.790022011,1
15748,283235,White,2,39.6,3.3,NE,-0.2,0.804541467,1
15749,283236,White,2,37.5,3.0,NE,0.22,0.750031112,1
15750,283237,Other,2,31.5,3.3,SE,-0.74,0.706893753,1
15751,283238,White,1,31.5,3.1,FW,0.66,0.688450916,0
15752,283239,White,2,33.7,3.7,NE,-0.48,0.761924741,1
15753,283240,White,2,44.6,3.1,SC,-0.34,0.855422221,1
15754,283241,Asian,2,42.9,3.1,FW,0.62,0.820250071,1
15755,283242,White,2,33.7,2.9,NE,-0.57,0.701917126,1
15756,283243,White,2,39.5,2.4,FW,-0.03,0.728622477,1
15757,283244,White,1,24.5,3.1,SE,0.67,0.612140571,1
15758,283245,White,2,40.1,2.8,MS,-0.7,0.770398528,0
15759,283246,White,1,34.6,2.9,NE,0.74,0.70120923,1
15760,283247,White,2,47.6,3.9,MS,1.45,0.974287195,1
15761,283248,White,1,40.6,3.4,NE,-0.17,0.82255093,1
15762,283249,White,1,30.3,2.4,NE,0.16,0.617781614,1
15763,283250,White,2,37.2,3.5,FW,1.06,0.794390534,1
15764,283251,White,2,37.7,4.0,FW,-0.15,0.855492131,1
15765,283252,White,2,29.8,3.1,NE,0.75,0.665458499,0
15766,283253,White,2,36.1,3.6,SE,-0.94,0.784543522,1
15767,283254,White,2,40.5,3.6,MS,1.15,0.850275203,1
15768,283255,White,2,42.3,3.2,SE,-0.68,0.833759015,1
15769,283256,White,2,44.7,3.4,NG,1.51,0.879824977,1
15770,283257,Black,1,37.9,2.4,FW,-1.06,0.707054526,1
15771,283258,Black,1,32.6,3.5,GL,-0.38,0.744039292,1
15772,283259,White,2,33.8,3.2,NE,-0.09,0.715456292,1
15773,283260,White,1,36.1,3.1,MS,-0.11,0.7341434,1
15774,283261,White,1,26.1,3.5,MS,1.19,0.663269943,1
15775,283262,White,2,33.2,3.2,GL,-1.09,0.729877242,1
15776,283263,Asian,1,42.8,3.6,NE,0.13,0.86582302,0
15777,283264,White,2,42.4,2.7,GL,0.45,0.785579773,1
15778,283265,White,1,36.2,3.8,NG,-0.13,0.824100385,1
15779,283266,White,1,39.6,3.4,FW,-0.54,0.814540811,1
15780,283267,White,2,26.9,3.3,Mt,1.26,0.65235256,1
15781,283268,White,2,30.1,2.9,NE,-0.35,0.647885367,1
15782,283269,White,2,40.7,3.5,SE,0.18,0.834117768,1
15783,283270,White,2,28.5,3.3,FW,-1.39,0.678009074,1
15784,283271,White,2,32.2,3.0,MS,0.17,0.69160347,1
15785,283272,White,2,40.9,3.5,GL,-0.31,0.840296801,1
15786,283273,Hispanic,2,39.0,3.1,NE,0.24,0.778522958,1
15787,283274,Hispanic,1,35.3,2.8,Mt,1.26,0.697827409,1
15788,283275,White,2,33.8,2.5,SE,0.42,0.667517088,1
15789,283276,White,2,37.6,3.8,GL,-1.79,0.827295332,0
15790,283277,Hispanic,2,40.4,3.4,FW,-1.29,0.829505356,0
15791,283278,White,2,36.2,3.5,Mt,0.18,0.784427063,1
15792,283279,White,2,46.1,3.3,Mt,-0.13,0.883663178,0
15793,283280,White,2,43.7,3.1,NE,2.18,0.832517855,1
15794,283281,Black,2,38.0,2.8,Mt,-1.07,0.746415238,1
15795,283282,Other,1,41.2,3.2,SC,0.58,0.819236441,1
15796,283283,White,2,46.9,3.4,MS,0.52,0.915522964,1
15797,283284,Black,2,39.2,3.0,NE,0.3,0.771219709,1
15798,283285,White,1,35.8,3.7,SC,0.95,0.803326482,1
15799,283286,White,1,38.0,3.6,GL,1.45,0.818399058,1
15800,283287,White,1,34.7,3.3,NG,-0.99,0.739816248,1
15801,283288,White,2,37.0,3.8,MS,1.09,0.812199013,1
15802,283289,White,2,32.2,3.6,GL,1.06,0.742509805,1
15803,283290,White,1,34.1,3.0,NE,0.87,0.701090605,1
15804,283291,White,2,31.8,3.2,NG,0.29,0.708844905,1
15805,283292,White,1,21.2,3.7,NE,0.66,0.63453841,1
15806,283293,White,1,27.3,2.9,NE,0.15,0.619948817,1
15807,283294,White,1,43.7,3.8,NG,0.19,0.906685685,1
15808,283295,White,2,40.2,2.0,Mt,1.39,0.701649512,1
15809,283296,White,2,40.6,3.7,MW,-0.71,0.853501809,1
15810,283297,White,2,36.4,3.2,GL,-0.49,0.747587173,1
15811,283298,White,2,42.4,3.0,NG,-2.01,0.804595601,0
15812,283299,White,2,34.0,3.1,GL,0.16,0.716031981,1
15813,283300,Asian,2,26.2,1.4,MS,0.86,0.481853777,1
15814,283301,White,1,34.6,2.5,MS,-0.39,0.68013236,1
15815,283302,Black,1,42.4,3.9,MS,-0.79,0.907285217,1
15816,283303,Black,2,33.4,3.1,GL,-0.75,0.702398767,1
15817,283304,White,2,41.0,3.3,SE,-0.64,0.818327678,1
15818,283305,White,2,33.6,3.4,SE,0.6,0.731431968,1
15819,283306,White,1,37.0,2.9,FW,-0.35,0.742791077,1
15820,283307,White,2,32.4,3.0,SC,0.01,0.693669388,1
15821,283308,White,1,31.7,3.5,MS,0.17,0.734752017,1
15822,283309,White,2,47.8,3.7,NW,1.42,0.948365664,1
15823,283310,White,1,35.3,3.2,GL,0.49,0.736806549,1
15824,283311,White,2,39.3,3.5,NE,-0.56,0.815870204,1
15825,283312,White,2,33.3,3.6,GL,-0.23,0.75229008,1
15826,283313,White,1,40.8,3.4,MS,1.11,0.828082013,1
15827,283314,White,2,46.3,3.7,NE,0.99,0.931433999,1
15828,283315,White,2,30.1,2.7,NE,-0.95,0.628890899,1
15829,283316,White,2,36.5,3.5,GL,-0.48,0.785404239,1
15830,283317,White,1,33.2,3.7,NE,0.08,0.769139899,1
15831,283318,White,1,37.3,3.0,MS,-0.49,0.756462709,1
15832,283319,White,1,41.6,2.8,NE,0.53,0.789498297,1
15833,283320,White,1,34.6,2.9,GL,-0.34,0.721289828,1
15834,283321,White,2,32.1,3.2,GL,0.7,0.702417165,1
15835,283322,White,1,34.8,3.4,NE,-0.74,0.755676972,1
15836,283323,White,1,38.8,3.4,GL,-0.48,0.798198103,1
15837,283324,Black,2,38.0,3.4,NE,-0.7,0.793163616,1
15838,283325,White,2,40.0,3.5,MS,0.76,0.821850003,1
15839,283326,White,1,33.8,3.3,SE,0.73,0.734429654,1
15840,283327,Hispanic,2,34.4,2.8,SC,-0.56,0.691239719,1
15841,283328,White,1,35.2,3.4,NG,1.02,0.762628831,1
15842,283329,White,1,30.6,3.5,NG,-0.99,0.715400843,1
15843,283330,White,2,40.5,3.2,SC,0.2,0.80707573,1
15844,283331,White,1,48.0,3.1,FW,1.24,0.933142166,1
15845,283332,White,2,34.4,3.6,NE,1.07,0.767075575,1
15846,283333,White,1,27.7,3.0,Mt,0.16,0.636271319,1
15847,283334,White,1,36.2,3.3,GL,-0.58,0.751857076,1
15848,283335,White,1,38.2,3.6,Mt,1.33,0.818512467,1
15849,283336,White,2,33.9,2.9,FW,0.48,0.702033298,0
15850,283337,White,1,38.7,2.9,GL,0.66,0.755730485,1
15851,283338,White,2,36.0,3.2,FW,1.72,0.755383279,1
15852,283339,Asian,2,40.6,3.3,GL,1.91,0.813141967,1
15853,283340,White,2,31.1,3.4,MS,1.56,0.710614066,1
15854,283341,White,2,29.6,3.2,NE,0.12,0.687296122,1
15855,283342,White,2,35.8,3.6,FW,-1.19,0.779609035,1
15856,283343,White,1,38.1,3.3,MW,-0.84,0.780288313,1
15857,283344,White,1,36.9,3.2,GL,-0.81,0.760781497,1
15858,283345,White,1,25.8,2.8,NG,-2.06,0.602159842,1
15859,283346,White,2,33.2,2.8,MS,-0.96,0.677488263,1
15860,283347,White,1,44.1,3.6,GL,-0.02,0.886805335,1
15861,283348,White,2,35.5,3.5,MW,-0.13,0.779882175,1
15862,283349,White,1,40.5,3.6,NG,0.89,0.84174704,1
15863,283350,Mexican,1,28.0,3.6,SC,-1.03,0.702666803,0
15864,283351,White,2,42.8,3.0,FW,1.43,0.820774187,1
15865,283352,White,1,42.2,3.0,MS,-0.81,0.808066992,1
15866,283353,White,2,41.7,3.1,FW,-0.4,0.810359425,0
15867,283354,Mexican,2,41.0,3.6,SC,1.36,0.844849273,1
15868,283355,White,1,36.0,3.5,NE,-0.02,0.775552362,1
15869,283356,White,2,32.1,3.1,GL,-0.72,0.7016973,1
15870,283357,White,2,32.8,3.5,GL,0.64,0.744902304,1
15871,283358,White,1,37.6,3.6,MS,0.35,0.814916873,1
15872,283359,White,2,40.9,3.1,SE,0.41,0.805133227,1
15873,283360,White,2,38.3,3.1,MS,1.7,0.777011863,1
15874,283361,White,2,41.3,3.0,SC,-0.66,0.79295771,1
15875,283362,White,2,32.5,3.5,NW,-0.03,0.740265389,1
15876,283363,White,2,35.8,3.2,NE,-0.64,0.752481618,1
15877,283364,White,2,40.9,3.7,SC,1.02,0.866184039,1
15878,283365,White,2,33.7,3.5,SE,1.43,0.739983988,1
15879,283366,White,2,40.9,3.3,NE,-1.31,0.815974516,1
15880,283367,White,2,23.0,2.3,SC,-2.09,0.519181904,1
15881,283368,White,2,33.6,3.1,MW,-0.44,0.713015818,0
15882,283369,White,2,32.9,3.4,NE,1.54,0.735452048,1
15883,283370,White,2,41.4,3.7,GL,1.22,0.868364336,0
15884,283371,White,2,26.3,2.4,FW,-1.38,0.567439899,1
15885,283372,White,1,42.8,2.8,SE,-0.39,0.809352268,1
15886,283373,White,2,29.4,2.9,SE,-0.85,0.645495746,0
15887,283374,Mexican,2,36.9,2.9,GL,0.48,0.729032642,0
15888,283375,White,2,39.7,3.5,GL,0.92,0.82809268,1
15889,283376,White,1,32.0,2.3,FW,-0.12,0.622393527,1
15890,283377,White,2,34.1,2.9,MW,0.51,0.697689288,1
15891,283378,White,2,42.5,3.2,SE,1.14,0.820185274,1
15892,283379,White,2,21.9,2.5,GL,-1.97,0.520438485,1
15893,283380,White,2,31.6,3.0,GL,-0.4,0.668750579,1
15894,283381,White,1,39.7,3.8,SE,0.09,0.852761996,1
15895,283382,White,1,29.8,2.7,SE,-1.56,0.630837202,1
15896,283383,Black,2,35.0,2.6,SE,-1.46,0.680350934,1
15897,283384,White,1,37.9,2.8,MS,1.57,0.729201774,0
15898,283385,White,1,32.7,3.8,MW,-1.57,0.778810016,1
15899,283386,White,2,38.3,3.0,NE,1.07,0.764797432,1
15900,283387,White,2,41.9,2.7,NE,1.35,0.783200529,1
15901,283388,Black,1,34.6,3.2,NE,-1.25,0.728004729,0
15902,283389,White,2,40.8,3.7,MS,1.38,0.859215267,1
15903,283390,Hispanic,1,37.8,3.3,NE,0.93,0.792209629,1
15904,283391,White,1,36.9,2.0,NE,0.04,0.661501764,1
15905,283392,White,2,37.8,2.7,NE,0.36,0.722691058,0
15906,283393,White,1,34.1,3.7,GL,0.79,0.774184614,1
15907,283394,White,2,36.1,2.9,SE,0.37,0.719483263,1
15908,283395,White,2,29.4,3.5,FW,-0.43,0.704521185,1
15909,283396,White,2,48.0,2.9,Mt,0.26,0.925483982,1
15910,283397,White,1,42.9,3.4,MS,0.81,0.850201157,1
15911,283398,White,1,34.9,3.5,FW,1.78,0.767893749,1
15912,283399,White,2,40.2,3.8,NE,0.95,0.865047309,1
15913,283400,White,1,37.5,2.7,NE,1.29,0.721732721,1
15914,283401,White,2,37.2,3.1,NE,-0.14,0.746948932,1
15915,283402,White,1,36.8,3.4,MS,0.05,0.780825523,1
15916,283403,White,2,31.9,3.0,MS,-0.19,0.682544047,1
15917,283404,White,2,42.2,3.3,FW,-0.26,0.842261251,1
15918,283405,White,2,35.7,3.3,SE,0.75,0.764265596,1
15919,283406,White,2,39.5,3.6,NE,0.07,0.834983641,1
15920,283407,White,2,43.0,3.5,NE,1.35,0.861639579,1
15921,283408,White,2,29.2,3.0,GL,-0.78,0.650272127,0
15922,283409,White,2,38.3,3.1,SC,-0.48,0.773714869,1
15923,283410,White,1,38.3,2.8,SE,-0.12,0.758821863,1
15924,283411,White,2,36.8,3.5,MW,-0.79,0.793038181,1
15925,283412,White,2,39.0,3.9,GL,0.85,0.853378175,1
15926,283413,White,1,43.3,3.8,SE,1.37,0.907159822,1
15927,283414,White,2,35.9,3.5,SE,1.0,0.776413426,1
15928,283415,White,2,32.7,2.9,NE,1.2,0.68043604,1
15929,283416,White,1,34.7,3.3,MS,-0.92,0.743745984,0
15930,283417,White,2,47.0,3.5,SE,-0.01,0.925533803,1
15931,283418,Asian,2,37.0,2.7,FW,-0.91,0.722176491,1
15932,283419,White,2,36.0,2.8,Mt,0.49,0.719183998,1
15933,283420,White,2,42.5,3.1,MS,-1.4,0.826842448,1
15934,283421,White,1,29.1,3.1,SC,-1.39,0.650410706,1
15935,283422,White,2,40.2,3.4,NE,1.36,0.8144952,1
15936,283423,White,2,41.4,3.6,FW,0.11,0.864089022,1
15937,283424,White,2,41.9,3.7,NE,0.69,0.879130547,1
15938,283425,White,2,39.7,3.0,NE,1.92,0.779434532,1
15939,283426,White,2,29.7,3.1,GL,0.5,0.665227521,1
15940,283427,White,2,36.7,2.5,SE,-0.28,0.699279021,0
15941,283428,Puertorican,2,36.6,3.4,MW,0.37,0.782379782,1
15942,283429,White,1,34.6,3.3,GL,0.9,0.737261797,1
15943,283430,Asian,1,28.1,3.1,MW,-1.45,0.646065492,1
15944,283431,White,2,32.6,2.4,NG,-0.35,0.652336078,1
15945,283432,Asian,2,39.6,2.1,GL,-1.78,0.712229952,1
15946,283433,White,2,30.4,2.5,SC,1.39,0.630377804,1
15947,283434,White,2,43.8,3.4,GL,0.98,0.861966632,1
15948,283435,Asian,2,35.8,3.1,GL,-0.05,0.748152446,1
15949,283436,White,1,20.9,3.3,Mt,-0.21,0.586894858,0
15950,283437,White,2,41.0,3.6,SE,0.72,0.856223225,1
15951,283438,White,2,37.3,3.4,Mt,-0.45,0.787214507,1
15952,283439,Asian,2,31.9,2.5,GL,0.4,0.646022352,1
15953,283440,White,2,42.6,3.3,Mt,0.66,0.844745776,1
15954,283441,White,1,35.7,3.6,NG,-0.16,0.788939472,1
15955,283442,White,2,37.2,2.9,MS,-0.86,0.735688398,1
15956,283443,White,1,32.6,3.2,NE,0.5,0.709502424,1
15957,283444,White,2,34.2,2.2,SC,0.71,0.658474381,1
15958,283445,White,2,34.1,3.1,GL,-0.07,0.717558326,1
15959,283446,White,1,31.9,3.0,SE,-0.48,0.679981204,1
15960,283447,White,2,33.5,2.7,SE,-1.18,0.673276271,0
15961,283448,White,1,26.8,2.7,NE,-1.44,0.593260003,1
15962,283449,White,1,34.4,4.1,NE,0.45,0.839729498,0
15963,283450,White,1,36.8,3.7,NG,0.18,0.806988159,1
15964,283451,White,1,39.4,4.1,NG,0.14,0.889565893,0
15965,283452,White,2,35.6,3.4,MS,-0.11,0.755002624,1
15966,283453,White,2,38.7,3.0,NE,0.44,0.769786242,0
15967,283454,White,2,39.9,3.9,NE,-0.3,0.857934561,1
15968,283455,Black,2,44.2,3.5,FW,0.34,0.876590091,1
15969,283456,Black,2,36.3,2.2,SC,0.65,0.67351546,1
15970,283457,White,1,37.1,2.8,MW,0.87,0.73298595,1
15971,283458,White,1,26.3,3.4,SE,-0.31,0.648755211,1
15972,283459,White,2,39.8,3.4,NG,1.52,0.819277484,1
15973,283460,White,1,35.9,3.6,SC,-0.5,0.776881542,1
15974,283461,White,1,41.0,3.5,MS,-0.1,0.839031087,1
15975,283462,White,1,38.6,2.8,FW,0.06,0.749691913,1
15976,283463,White,2,38.8,3.1,MS,1.03,0.779672139,1
15977,283464,White,1,34.4,3.4,GL,0.07,0.75340038,1
15978,283465,White,2,33.5,3.5,FW,0.22,0.74907877,1
15979,283466,Black,2,32.1,3.1,SC,-2.18,0.686809055,1
15980,283467,White,2,41.2,3.6,GL,0.87,0.858918693,1
15981,283468,White,1,44.3,3.6,GL,1.72,0.903720734,1
15982,283469,White,1,40.8,3.7,FW,0.73,0.85690176,1
15983,283470,White,1,42.7,3.3,MS,1.76,0.834776174,0
15984,283471,Hispanic,2,35.2,3.2,Mt,0.26,0.752135749,1
15985,283472,White,2,35.3,2.9,SE,0.12,0.71836345,1
15986,283473,Asian,1,25.8,3.7,NE,-0.07,0.692828017,1
15987,283474,White,2,36.2,3.6,FW,-0.17,0.772135669,1
15988,283475,White,2,41.2,3.1,SE,0.56,0.804138736,1
15989,283476,White,2,40.1,3.4,MS,1.24,0.812418081,1
15990,283477,White,2,31.5,2.7,GL,0.62,0.647208929,1
15991,283478,White,2,38.2,3.1,FW,-1.17,0.773725164,1
15992,283479,White,2,38.4,3.3,NE,0.26,0.78457787,1
15993,283480,White,1,35.6,3.7,NE,-0.06,0.797842048,1
15994,283481,White,2,41.2,3.2,MW,0.17,0.822475101,1
15995,283482,Mexican,2,37.9,3.4,SC,1.08,0.784450142,1
15996,283483,White,2,33.9,3.5,SC,0.25,0.748931768,1
15997,283484,White,1,33.7,3.2,FW,-1.24,0.725504527,1
15998,283485,White,1,34.9,3.4,GL,-0.51,0.749862907,1
15999,283486,White,2,44.7,3.8,GL,0.25,0.921567849,1
16000,283487,White,2,40.8,2.8,Mt,-0.33,0.780244437,1
16001,283488,White,1,30.9,3.0,SC,-0.34,0.674751272,1
16002,283489,White,2,35.3,3.4,NE,-0.81,0.756845445,1
16003,283490,White,1,34.4,3.4,SE,0.97,0.748655971,1
16004,283491,White,2,35.4,3.1,MW,0.75,0.742929987,1
16005,283492,White,2,41.5,3.4,GL,1.15,0.832150474,1
16006,283493,White,1,35.1,3.3,GL,-0.59,0.745074035,1
16007,283494,White,2,40.9,3.1,SE,0.65,0.805966223,1
16008,283495,White,2,36.7,3.2,NG,-0.99,0.75562549,1
16009,283496,White,1,37.1,3.6,SE,0.24,0.807011145,1
16010,283497,White,2,43.5,2.9,SC,1.19,0.825701772,1
16011,283498,White,1,31.3,2.9,SE,0.17,0.666440617,1
16012,283499,White,1,26.6,3.5,NG,0.83,0.671772931,1
16013,283500,White,1,35.3,3.7,SC,0.86,0.795365223,1
16014,283501,White,2,33.1,3.3,NE,0.65,0.724540678,1
16015,283502,Hispanic,1,43.6,3.1,FW,-1.66,0.834913999,1
16016,283503,Black,1,37.3,3.6,MS,0.41,0.799508298,1
16017,283504,White,1,44.2,3.9,GL,0.39,0.933481603,1
16018,283505,Amerindian,2,38.8,3.8,NG,0.44,0.840887539,0
16019,283506,White,2,36.4,3.2,SC,-0.82,0.75113646,1
16020,283507,White,2,33.5,3.0,SE,0.17,0.702523798,1
16021,283508,White,1,28.4,2.5,MS,-1.14,0.601832696,0
16022,283509,White,1,43.2,3.4,NE,-0.12,0.84987391,1
16023,283510,White,2,34.9,3.1,FW,0.45,0.732613296,1
16024,283511,White,2,36.3,2.9,NG,-1.9,0.731577241,1
16025,283512,White,2,34.5,3.2,MS,0.94,0.722399477,1
16026,283513,White,1,39.0,3.5,SC,0.42,0.80345125,1
16027,283514,Asian,2,38.1,3.1,FW,1.97,0.766355501,1
16028,283515,White,2,36.5,3.1,NE,1.57,0.744102411,1
16029,283516,Mexican,2,40.7,3.5,Mt,-0.41,0.842156761,1
16030,283517,White,2,27.9,2.6,FW,0.58,0.612197669,1
16031,283518,White,1,40.3,3.7,SE,-0.8,0.851853784,1
16032,283519,White,1,30.9,3.6,Mt,-1.13,0.732652676,1
16033,283520,Asian,2,43.7,3.7,NE,-0.38,0.890206674,1
16034,283521,White,2,37.1,3.8,GL,1.15,0.828213683,1
16035,283522,White,1,34.8,2.2,MS,0.32,0.661491818,1
16036,283523,White,2,40.7,3.0,MS,0.41,0.785366233,1
16037,283524,Other,2,35.4,3.6,NE,1.42,0.772571501,1
16038,283525,White,2,44.0,2.9,NE,1.0,0.819228446,1
16039,283526,White,2,32.4,2.9,MS,0.81,0.686064243,1
16040,283527,White,2,31.4,3.2,NE,-0.26,0.697762636,1
16041,283528,White,2,35.5,3.0,GL,0.02,0.716943072,1
16042,283529,White,1,36.2,3.1,GL,-0.38,0.742623465,1
16043,283530,Asian,1,32.5,3.5,MW,1.18,0.736147732,1
16044,283531,White,2,42.3,3.6,NE,0.72,0.871028084,1
16045,283532,White,1,38.2,3.2,GL,0.9,0.784663641,1
16046,283533,Mexican,2,32.8,3.4,FW,-1.09,0.731916067,1
16047,283534,White,1,36.7,2.9,MW,0.07,0.734835521,1
16048,283535,White,1,39.1,3.6,MS,-0.2,0.826999971,1
16049,283536,White,2,35.9,2.6,NE,0.92,0.706142823,1
16050,283537,White,2,39.2,3.0,FW,1.46,0.777584113,1
16051,283538,White,1,36.7,3.5,SE,0.44,0.785207872,1
16052,283539,White,2,34.8,3.3,SC,-0.14,0.746684555,1
16053,283540,White,2,46.2,4.0,FW,1.13,0.96635991,1
16054,283541,White,1,41.4,2.8,SE,1.42,0.779382994,1
16055,283542,White,2,36.3,3.8,FW,-0.34,0.812324353,1
16056,283543,White,2,42.1,3.5,FW,0.89,0.847921108,1
16057,283544,White,1,35.5,3.6,NE,0.73,0.77753982,1
16058,283545,White,2,46.2,3.3,MW,0.32,0.900171428,1
16059,283546,White,2,38.5,3.7,FW,-0.78,0.81978419,1
16060,283547,White,2,37.1,3.5,GL,0.03,0.792109634,1
16061,283548,Black,1,33.2,3.6,Mt,-0.03,0.748996826,1
16062,283549,White,2,32.7,3.1,FW,0.18,0.701447038,1
16063,283550,White,2,43.2,3.7,SC,-0.3,0.89099196,0
16064,283551,White,2,39.3,3.2,GL,0.78,0.789069603,1
16065,283552,White,2,39.3,3.4,NE,-0.22,0.811290221,1
16066,283553,White,1,39.9,3.3,FW,0.13,0.803726867,1
16067,283554,White,1,38.8,3.5,NE,0.64,0.819243985,1
16068,283555,White,1,18.2,3.4,FW,0.81,0.57844315,1
16069,283556,White,2,37.6,3.1,NE,0.75,0.766270169,1
16070,283557,White,1,30.3,3.0,NE,1.13,0.672416071,1
16071,283558,Asian,1,39.4,3.9,SC,1.14,0.863987711,1
16072,283559,White,1,36.5,3.6,FW,-0.04,0.79122006,1
16073,283560,White,1,35.7,3.1,Mt,-1.64,0.731836084,0
16074,283561,White,2,32.0,2.8,GL,-0.83,0.678681159,1
16075,283562,White,2,32.5,3.1,MS,0.15,0.690750946,1
16076,283563,White,2,38.2,3.9,FW,0.79,0.842356982,1
16077,283564,White,2,42.5,3.3,SC,-1.57,0.841314597,1
16078,283565,White,1,28.6,3.3,SE,-0.8,0.674200399,0
16079,283566,White,1,41.1,2.8,SE,-0.68,0.770871807,1
16080,283567,White,2,32.9,2.8,NE,0.88,0.676930889,1
16081,283568,White,2,47.2,3.3,NE,-0.68,0.913651662,1
16082,283569,White,2,34.8,3.1,GL,0.46,0.728996105,1
16083,283570,White,2,35.3,3.5,NE,0.68,0.764465874,1
16084,283571,Black,2,34.8,2.8,NE,1.19,0.69809202,1
16085,283572,White,2,34.0,3.3,GL,0.01,0.750012536,1
16086,283573,Black,1,35.5,3.2,FW,-1.14,0.738336159,0
16087,283574,White,2,46.9,3.6,SE,-0.61,0.928185644,1
16088,283575,White,1,36.4,3.6,NE,0.47,0.79282133,1
16089,283576,White,1,40.8,2.9,NE,-1.63,0.782938537,1
16090,283577,White,1,38.3,3.3,SE,0.41,0.791223645,1
16091,283578,Asian,1,23.6,3.1,FW,-2.13,0.597309982,1
16092,283579,White,1,34.6,3.4,NE,0.37,0.752870929,1
16093,283580,White,1,35.2,3.5,SC,1.0,0.781450563,1
16094,283581,White,2,31.4,3.3,FW,-0.87,0.69400783,0
16095,283582,White,1,35.5,2.6,GL,0.16,0.695466465,1
16096,283583,White,2,29.0,2.7,FW,-0.83,0.630268023,1
16097,283584,Hispanic,2,40.1,3.6,Mt,1.14,0.834200921,1
16098,283585,White,1,42.4,3.7,NE,0.79,0.878087497,0
16099,283586,White,2,38.0,3.7,GL,-0.02,0.819528509,0
16100,283587,White,2,44.3,3.3,NE,0.13,0.86619629,1
16101,283588,White,2,38.5,3.3,NG,0.79,0.789496556,1
16102,283589,White,2,39.4,3.5,NE,0.54,0.827244998,1
16103,283590,White,2,39.8,3.8,NE,0.47,0.859870765,1
16104,283591,White,1,33.5,3.8,FW,-0.05,0.77859079,1
16105,283592,White,2,40.6,2.8,MW,0.1,0.784305839,1
16106,283593,White,2,40.9,3.5,NE,-0.83,0.832708542,1
16107,283594,White,2,43.5,3.6,MS,-0.99,0.881324154,1
16108,283595,Black,2,33.7,3.5,NW,-1.49,0.746218488,1
16109,283596,White,2,41.9,3.2,NG,-1.21,0.838508622,1
16110,283597,White,2,48.0,3.8,NE,1.6,0.974396788,1
16111,283598,White,2,31.4,3.0,SE,-0.6,0.6794632,1
16112,283599,White,2,41.2,3.0,GL,1.85,0.788460484,1
16113,283600,White,2,39.0,3.1,GL,-1.32,0.772517235,1
16114,283601,White,2,48.0,3.9,SC,-0.21,1.0,1
16115,283602,Asian,2,27.1,3.5,SC,0.43,0.668822961,1
16116,283603,White,2,35.3,2.8,SC,-0.47,0.703260623,1
16117,283604,White,2,38.5,3.5,MW,0.27,0.802887052,1
16118,283605,White,2,32.9,3.4,NW,-0.06,0.732566593,1
16119,283606,White,2,38.0,3.4,MS,0.65,0.79861042,1
16120,283607,White,1,32.6,2.2,NE,-0.49,0.625207623,0
16121,283608,Black,1,40.1,3.4,SE,-0.63,0.818606896,1
16122,283609,White,2,34.9,3.2,NE,-1.45,0.740846911,1
16123,283610,White,1,28.0,3.3,NE,-0.65,0.668193057,1
16124,283611,White,2,37.2,2.5,MW,0.17,0.708911503,1
16125,283612,White,2,29.2,2.8,SC,-1.11,0.629923394,0
16126,283613,White,1,48.0,3.5,GL,1.73,0.962424781,1
16127,283614,White,2,35.4,3.0,MS,-1.47,0.722353175,1
16128,283615,White,1,32.3,3.3,NG,0.89,0.711097439,1
16129,283616,White,2,35.2,3.2,FW,-0.56,0.736898629,1
16130,283617,Black,1,32.5,3.8,GL,0.18,0.766758323,0
16131,283618,White,2,35.8,4.0,NE,0.89,0.829843932,1
16132,283619,White,2,35.2,2.9,MW,-0.16,0.715892247,1
16133,283620,White,2,43.2,3.5,GL,0.3,0.864791989,1
16134,283621,White,2,35.2,2.7,NE,-0.43,0.693992873,1
16135,283622,White,1,36.3,3.6,NG,-0.07,0.793259383,1
16136,283623,White,2,35.1,3.7,MS,-0.74,0.79654466,1
16137,283624,White,2,39.9,2.8,FW,-0.12,0.76847666,0
16138,283625,White,2,47.3,3.1,GL,1.86,0.898082549,1
16139,283626,White,2,39.3,3.5,MW,-0.72,0.816338906,1
16140,283627,White,2,38.6,3.3,SE,0.19,0.802180999,1
16141,283628,White,2,45.8,3.4,NE,1.45,0.88841689,1
16142,283629,White,2,40.7,3.5,NE,1.04,0.83832342,1
16143,283630,Asian,2,37.7,3.1,FW,-0.58,0.767000026,1
16144,283631,White,1,35.6,2.1,FW,-0.8,0.659567359,1
16145,283632,White,2,26.0,3.7,MS,0.41,0.687959744,1
16146,283633,White,1,33.9,3.6,SC,1.64,0.761247904,1
16147,283634,White,2,40.6,2.7,FW,0.31,0.773093265,1
16148,283635,White,2,40.2,3.3,GL,-2.1,0.811767599,1
16149,283636,White,2,41.1,4.0,NW,-0.33,0.903481941,1
16150,283637,Asian,1,27.7,2.4,SE,-0.75,0.596090579,1
16151,283638,White,2,33.0,2.8,NG,-0.05,0.672354702,1
16152,283639,Other,2,43.0,3.5,NE,0.01,0.860832368,1
