,id,race,sex,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf
8187,180674,White,2,39.8,3.8,Mt,0.89,0.871338272,1
8188,180675,White,2,36.1,3.3,GL,-0.35,0.75892292,1
8189,180676,White,1,39.9,3.1,NE,1.64,0.786687439,1
8190,180677,Mexican,2,31.0,3.2,SE,0.17,0.693136963,1
8191,180678,White,2,31.4,3.3,NG,0.08,0.708271485,1
8192,180679,White,2,40.0,3.6,FW,0.38,0.83764726,1
8193,180680,White,2,43.9,3.4,NE,-0.66,0.863523303,1
8194,180681,White,2,34.0,3.7,SE,-0.11,0.776261181,1
8195,180682,White,2,35.2,3.3,NG,-0.02,0.753688506,1
8196,180683,White,2,32.1,2.2,FW,-0.65,0.635937734,1
8197,180684,White,2,40.9,2.8,NG,-0.24,0.779325104,1
8198,180685,White,2,28.8,2.0,GL,-1.37,0.564312193,0
8199,180686,White,1,37.4,2.6,SE,0.15,0.718329031,1
8200,180687,White,1,48.0,3.0,FW,0.38,0.933916503,1
8201,180688,White,1,44.1,4.0,MW,0.51,0.931933554,1
8202,180689,White,2,34.2,3.3,NE,-1.2,0.740435095,1
8203,180690,Black,1,34.5,3.5,SE,-0.58,0.765259592,1
8204,180691,White,1,41.4,3.7,NE,0.71,0.872919718,0
8205,180692,White,1,42.1,3.2,NE,-0.14,0.823901257,0
8206,180693,White,1,41.6,3.0,SC,1.57,0.806941479,1
8207,180694,Mexican,1,36.8,2.8,GL,-1.28,0.720751593,0
8208,180695,Puertorican,1,38.9,3.5,GL,-0.23,0.80621677,1
8209,180696,White,1,35.0,2.9,FW,-0.82,0.704903436,1
8210,180697,White,2,42.3,3.0,MS,-0.05,0.806955455,1
8211,180698,White,2,39.9,3.3,SE,0.1,0.791431911,1
8212,180699,White,2,40.3,3.8,GL,1.56,0.862597086,1
8213,180700,Hispanic,2,39.6,3.1,NE,-0.09,0.787590591,0
8214,180701,White,1,35.6,3.3,NG,-0.56,0.761290889,1
8215,180702,White,2,39.4,2.3,MS,-1.26,0.719220716,1
8216,180703,Hispanic,2,29.0,3.5,FW,0.2,0.695594157,1
8217,180704,White,2,45.5,3.5,SE,0.98,0.893934948,1
8218,180705,White,2,41.0,3.3,Mt,-1.05,0.822486923,1
8219,180706,White,1,32.2,3.3,FW,-0.74,0.715721842,1
8220,180707,White,1,40.5,3.0,SE,0.53,0.79533561,1
8221,180708,White,2,44.0,3.1,MS,-0.22,0.839247972,1
8222,180709,White,2,34.5,3.6,MS,-1.19,0.765017554,1
8223,180710,White,2,28.5,2.6,SE,-1.45,0.604585086,1
8224,180711,White,2,38.5,3.0,NG,0.13,0.761221032,1
8225,180712,White,2,42.8,3.4,GL,0.58,0.854473698,0
8226,180713,White,2,41.8,3.2,SE,-1.74,0.825153409,1
8227,180714,White,1,27.8,3.4,GL,0.76,0.670810834,1
8228,180715,White,1,36.1,3.6,GL,-1.16,0.781748492,1
8229,180716,Black,1,39.5,3.7,NE,0.77,0.835187607,1
8230,180717,White,2,36.4,3.1,GL,-0.89,0.739775364,1
8231,180718,White,1,33.1,3.4,GL,-0.82,0.739367679,1
8232,180719,White,1,40.1,2.3,NE,0.19,0.730396739,1
8233,180720,White,2,35.3,2.7,SC,-0.67,0.699297046,0
8234,180721,Asian,2,30.4,2.2,SE,-0.8,0.605037291,1
8235,180722,White,1,42.1,3.3,NE,-1.01,0.846515243,1
8236,180723,White,2,35.4,3.5,NE,-0.23,0.775750641,1
8237,180724,White,2,38.4,2.7,MW,-1.01,0.725816668,0
8238,180725,Asian,1,39.7,3.9,MW,-0.62,0.863913582,1
8239,180726,Mexican,1,36.3,3.2,GL,0.4,0.757698607,1
8240,180727,White,2,29.0,2.7,NE,-1.61,0.622517745,1
8241,180728,White,1,38.8,3.8,SC,1.16,0.848390883,1
8242,180729,White,2,40.8,2.9,GL,0.77,0.793013455,0
8243,180730,White,1,40.4,3.6,NE,0.74,0.840018996,1
8244,180731,White,2,39.2,3.5,GL,0.42,0.814828996,1
8245,180732,White,1,32.6,3.5,MW,-0.41,0.748073152,1
8246,180733,White,2,36.2,3.6,NE,1.02,0.791470121,1
8247,180734,Puertorican,2,31.4,2.8,SE,-0.94,0.660237143,1
8248,180735,White,2,46.0,3.1,GL,-0.58,0.874978598,1
8249,180736,White,2,42.6,3.5,NE,-0.99,0.861993375,1
8250,180737,White,2,29.2,4.0,FW,1.06,0.761750836,1
8251,180738,White,1,39.2,3.6,SC,0.33,0.836253192,1
8252,180739,White,2,34.7,2.8,GL,-0.76,0.702158348,1
8253,180740,Other,1,33.4,3.1,GL,-0.47,0.703827468,1
8254,180741,Asian,2,35.9,2.8,SC,0.12,0.718609463,1
8255,180742,White,2,40.7,3.2,NG,0.44,0.803447914,1
8256,180743,White,2,40.8,3.7,MS,0.94,0.857773173,1
8257,180744,Asian,1,24.1,3.5,FW,2.18,0.644705197,1
8258,180745,Black,2,32.9,2.9,MS,-0.21,0.688489933,1
8259,180746,White,2,36.1,2.7,SC,0.4,0.704440279,1
8260,180747,Black,2,32.5,2.7,FW,0.31,0.653965858,1
8261,180748,White,1,37.8,3.5,Mt,-1.13,0.799280133,1
8262,180749,White,1,38.0,3.4,MS,-1.07,0.80053582,1
8263,180750,White,2,41.7,3.5,GL,0.43,0.843635211,1
8264,180751,White,2,37.5,3.2,NE,-1.09,0.762796741,1
8265,180752,White,2,31.6,3.6,FW,-0.63,0.74423851,1
8266,180753,Black,1,40.9,2.9,FW,-0.16,0.785291443,1
8267,180754,Black,1,39.7,3.5,NE,-1.58,0.817148008,1
8268,180755,White,2,41.9,3.7,SC,0.07,0.873436281,1
8269,180756,White,2,42.2,3.1,GL,0.77,0.817924681,1
8270,180757,White,2,31.4,2.4,GL,0.92,0.627016097,1
8271,180758,White,1,38.4,3.5,SC,-0.66,0.801569878,1
8272,180759,White,2,42.2,3.2,NE,1.1,0.816555989,1
8273,180760,White,2,31.9,2.4,SE,-0.76,0.637995451,1
8274,180761,White,1,29.5,3.2,GL,-0.9,0.669239613,1
8275,180762,Hispanic,2,31.1,3.2,MS,0.05,0.683366387,0
8276,180763,White,2,40.2,2.6,GL,0.22,0.755720184,0
8277,180764,White,1,33.6,2.5,GL,0.28,0.662916691,1
8278,180765,White,2,37.8,3.6,NE,0.28,0.808567832,1
8279,180766,White,1,40.4,3.7,SE,0.52,0.859556307,1
8280,180767,White,2,39.0,3.1,SE,0.44,0.776280033,1
8281,180768,White,2,40.5,2.9,GL,-0.79,0.772132183,1
8282,180769,White,2,37.1,3.4,MS,1.52,0.790975753,1
8283,180770,White,1,43.8,3.2,SC,1.21,0.850117459,1
8284,180771,White,2,25.3,3.6,NE,-0.56,0.673681316,1
8285,180772,White,2,48.0,3.6,Mt,0.96,0.947867427,1
8286,180773,White,1,36.0,3.4,NE,0.38,0.769457664,0
8287,180774,White,1,39.6,3.3,SC,-0.33,0.807303308,1
8288,180775,White,2,40.6,3.2,SC,-0.5,0.803582214,1
8289,180776,White,1,38.6,3.1,Mt,-0.26,0.771905289,1
8290,180777,Mexican,2,34.1,3.3,Mt,-0.64,0.734863255,1
8291,180778,Amerindian,2,29.9,2.1,FW,-0.82,0.586108694,0
8292,180779,White,2,40.1,3.4,NE,0.36,0.818996222,1
8293,180780,Black,2,36.7,3.6,NG,0.27,0.793739815,1
8294,180781,White,2,33.0,3.1,GL,0.61,0.695451977,1
8295,180782,White,1,41.2,2.6,SC,1.42,0.786315807,1
8296,180783,White,1,34.8,2.4,GL,-0.92,0.673042435,1
8297,180784,Mexican,2,24.1,3.1,MS,0.2,0.606437916,1
8298,180785,White,2,36.8,3.4,GL,1.52,0.76920261,1
8299,180786,White,1,39.1,3.4,SC,-0.53,0.812320651,1
8300,180787,White,2,44.1,3.0,MS,1.25,0.834492212,1
8301,180788,White,1,37.0,3.5,FW,-0.15,0.796126326,1
8302,180789,White,2,33.8,3.4,SE,0.07,0.72731478,1
8303,180790,White,2,39.6,3.6,SE,0.33,0.839948659,1
8304,180791,White,2,41.7,3.4,GL,0.44,0.842021145,1
8305,180792,White,1,34.2,3.0,FW,-0.96,0.712562324,0
8306,180793,White,1,40.1,3.3,SE,-0.41,0.80676397,1
8307,180794,White,2,35.7,2.9,MS,-0.64,0.719240759,1
8308,180795,White,1,41.9,3.3,SE,-0.6,0.848470532,1
8309,180796,White,2,30.2,3.1,NE,-0.54,0.672302318,1
8310,180797,White,1,36.3,3.8,MS,-0.1,0.81731198,1
8311,180798,White,2,39.9,3.2,MW,0.48,0.794717713,1
8312,180799,White,2,30.6,3.2,NE,-0.02,0.684955666,1
8313,180800,White,1,30.8,3.8,Mt,1.96,0.758885444,1
8314,180801,White,2,44.6,3.7,FW,0.34,0.908145372,1
8315,180802,White,2,34.0,1.7,GL,-2.26,0.6149433,1
8316,180803,White,2,39.2,3.5,GL,-0.26,0.814538749,1
8317,180804,White,2,36.4,3.6,FW,2.27,0.789008847,1
8318,180805,White,2,39.6,3.1,MS,-2.05,0.788425977,1
8319,180806,Black,2,38.1,3.2,NW,-1.27,0.780522127,1
8320,180807,White,2,38.8,3.2,SE,0.32,0.785795627,1
8321,180808,White,2,39.2,3.5,FW,-0.61,0.814233477,0
8322,180809,White,1,34.0,2.6,NE,0.92,0.67051742,1
8323,180810,Black,1,39.3,3.4,SE,-0.32,0.804331626,1
8324,180811,White,2,34.3,3.0,NE,0.7,0.718106319,1
8325,180812,White,1,38.1,3.4,MS,1.2,0.794927556,1
8326,180813,White,1,42.4,3.3,SE,0.3,0.841766132,1
8327,180814,White,1,42.3,3.7,NG,1.44,0.878472591,1
8328,180815,White,1,48.0,3.5,NE,1.55,0.977867642,1
8329,180816,White,1,38.7,3.1,GL,0.08,0.776067042,1
8330,180817,White,1,41.2,2.9,SE,1.77,0.801528546,1
8331,180818,White,2,37.4,2.7,SE,-1.25,0.728879983,1
8332,180819,White,1,43.2,3.7,FW,0.41,0.891335531,0
8333,180820,White,1,36.8,2.7,GL,-1.05,0.718168403,1
8334,180821,Mexican,2,29.3,3.0,SC,-0.54,0.648889649,1
8335,180822,White,1,38.8,3.5,SC,0.06,0.806364403,0
8336,180823,White,2,37.5,2.4,GL,0.63,0.700491174,1
8337,180824,White,2,26.3,3.0,NW,-0.97,0.622617749,1
8338,180825,Black,1,23.4,3.2,NE,-1.28,0.611171233,1
8339,180826,White,2,37.5,2.9,MW,-1.03,0.742404075,0
8340,180827,Black,2,35.7,3.2,SE,-0.25,0.75461783,1
8341,180828,White,1,26.4,3.2,GL,0.66,0.629500571,0
8342,180829,Asian,2,40.0,3.1,GL,-0.54,0.787307884,1
8343,180830,White,2,31.7,3.1,SE,0.45,0.695536429,1
8344,180831,White,2,33.1,2.9,MW,-0.76,0.687116527,1
8345,180832,White,2,31.0,3.1,MS,-0.95,0.680345388,1
8346,180833,White,1,23.4,3.7,FW,-1.23,0.664187254,1
8347,180834,White,2,39.2,3.3,NE,0.05,0.809065155,1
8348,180835,White,2,32.4,2.7,NG,-1.96,0.651745785,1
8349,180836,White,1,42.1,3.6,SE,-1.01,0.866502185,1
8350,180837,White,2,42.5,3.3,SE,0.64,0.841961392,1
8351,180838,White,1,39.2,3.6,SC,-0.73,0.822113817,1
8352,180839,White,2,46.1,3.7,MS,-0.1,0.925126453,1
8353,180840,White,2,39.4,2.2,MS,0.48,0.718855525,1
8354,180841,White,2,37.3,3.3,NE,0.05,0.771368422,1
8355,180842,White,2,39.5,2.9,NE,-1.6,0.77064797,1
8356,180843,Black,2,42.0,2.2,GL,0.32,0.743300893,1
8357,180844,White,1,34.3,2.7,NE,1.7,0.691184047,1
8358,180845,White,2,35.5,2.9,MW,0.32,0.722288178,1
8359,180846,White,1,48.0,3.6,Mt,1.85,0.962600901,1
8360,180847,Black,2,31.7,2.7,SE,-2.28,0.65956492,1
8361,180848,White,1,34.9,3.1,NE,-0.77,0.737216495,1
8362,180849,White,2,40.8,2.9,NG,0.71,0.781563779,1
8363,180850,White,1,27.0,3.4,NE,-0.32,0.661285784,1
8364,180851,White,2,37.8,3.5,FW,1.14,0.794380765,1
8365,180852,Mexican,2,33.8,3.5,MW,-0.13,0.741608248,1
8366,180853,White,1,30.5,2.9,NE,-0.3,0.667701901,1
8367,180854,White,1,39.3,3.7,MS,0.57,0.855687428,1
8368,180855,White,2,43.1,3.2,NE,0.71,0.839005419,1
8369,180856,White,2,45.1,3.6,SE,-0.74,0.904853144,0
8370,180857,White,2,39.3,2.9,SC,0.83,0.768122811,1
8371,180858,White,2,31.3,3.2,SC,-1.96,0.695327424,1
8372,180859,Black,2,37.8,3.6,Mt,0.01,0.817294399,1
8373,180860,Black,1,36.7,3.7,GL,-1.57,0.804321003,1
8374,180861,White,2,41.1,3.6,NG,0.29,0.859021359,1
8375,180862,White,2,39.2,2.4,GL,0.05,0.733786528,1
8376,180863,White,1,35.5,3.4,MS,-1.79,0.764987964,1
8377,180864,White,1,38.2,3.5,GL,0.02,0.795730809,1
8378,180865,White,2,38.0,3.5,GL,0.92,0.80823073,1
8379,180866,White,2,31.5,3.2,SE,-0.26,0.693523592,1
8380,180867,Black,2,28.5,2.9,MS,1.29,0.628634026,0
8381,180868,White,2,46.7,3.4,MS,1.54,0.922750008,1
8382,180869,White,1,40.8,2.8,SE,0.31,0.780367927,1
8383,180870,White,1,34.8,3.8,NE,-0.16,0.80927132,1
8384,180871,Hispanic,2,29.1,3.5,MS,-0.35,0.685546261,1
8385,180872,Puertorican,1,34.0,2.9,GL,0.97,0.692715158,1
8386,180873,White,1,39.1,3.5,SC,1.38,0.815321258,1
8387,180874,Mexican,2,30.2,3.2,SE,0.04,0.677704637,1
8388,180875,White,2,36.1,3.3,NG,-1.14,0.75151972,0
8389,180876,White,1,34.5,3.3,GL,0.2,0.744317254,1
8390,180877,White,1,33.9,3.1,SE,0.75,0.70354164,1
8391,180878,White,2,41.6,3.0,MS,-0.37,0.820952745,1
8392,180879,White,1,25.2,3.0,FW,-2.03,0.613607425,0
8393,180880,White,1,36.9,3.2,NW,0.32,0.756788359,1
8394,180881,White,1,40.6,3.8,GL,-0.19,0.873789451,1
8395,180882,White,2,33.5,3.6,FW,0.51,0.757069334,1
8396,180883,White,1,39.2,3.2,NE,1.95,0.793126152,1
8397,180884,White,1,37.9,3.3,NE,0.69,0.785714324,1
8398,180885,White,1,27.3,3.1,NE,-0.82,0.635213157,1
8399,180886,White,2,33.4,2.8,MS,-0.99,0.687441109,1
8400,180887,White,2,40.3,2.8,MS,0.18,0.772245897,0
8401,180888,White,1,46.2,3.3,SC,2.18,0.884487256,1
8402,180889,White,2,37.8,3.4,MW,1.17,0.792509054,1
8403,180890,White,2,30.0,3.1,NE,0.77,0.662305143,1
8404,180891,White,2,43.8,2.8,SE,-0.94,0.823772235,1
8405,180892,White,1,39.0,3.9,FW,0.76,0.873040613,1
8406,180893,White,2,35.8,3.2,NE,0.28,0.751126279,1
8407,180894,White,1,34.9,3.6,MS,-0.18,0.76772362,1
8408,180895,White,2,42.6,3.6,Mt,0.78,0.872071274,1
8409,180896,White,2,46.7,2.8,MS,-0.8,0.858553412,1
8410,180897,White,1,39.4,2.6,GL,0.25,0.748120466,1
8411,180898,White,1,35.6,2.7,SE,-0.2,0.707350365,1
8412,180899,White,1,37.8,3.7,SE,-0.39,0.813320897,0
8413,180900,White,1,43.3,3.7,GL,1.62,0.889827745,1
8414,180901,White,2,36.6,3.0,SC,0.9,0.737287512,1
8415,180902,White,1,39.7,3.1,GL,0.15,0.791805989,1
8416,180903,White,2,33.3,3.2,NE,-0.76,0.71836311,1
8417,180904,White,2,29.6,3.3,MW,-0.22,0.685734065,0
8418,180905,White,1,35.9,3.6,GL,-1.35,0.791100254,1
8419,180906,White,2,37.5,3.8,Mt,-0.1,0.828744947,1
8420,180907,White,1,48.0,2.6,NE,0.59,0.862210518,1
8421,180908,White,2,42.6,3.6,FW,-0.9,0.867889846,1
8422,180909,White,2,40.3,3.2,Mt,-0.14,0.801440888,1
8423,180910,White,1,42.8,3.5,NE,0.62,0.870711368,1
8424,180911,Black,2,30.7,2.2,FW,0.02,0.605132302,0
8425,180912,White,2,39.6,3.7,NE,1.96,0.837653511,1
8426,180913,White,1,31.8,2.3,MS,0.75,0.632352855,1
8427,180914,White,1,40.1,3.4,GL,-0.62,0.814506334,0
8428,180915,White,1,38.9,3.2,FW,0.65,0.784293429,1
8429,180916,White,1,30.0,2.6,FW,-1.05,0.626688224,0
8430,180917,White,2,42.1,3.7,GL,-0.27,0.876560881,1
8431,180918,White,2,26.9,3.0,FW,0.74,0.622989761,1
8432,180919,White,1,41.6,2.9,FW,1.94,0.795262618,1
8433,180920,White,1,36.9,2.7,MS,0.11,0.71627055,1
8434,180921,Black,2,38.1,3.6,MS,0.92,0.812263479,1
8435,180922,White,1,31.4,3.5,MS,-1.72,0.724950271,1
8436,180923,White,1,30.7,3.0,FW,-0.54,0.676862627,1
8437,180924,White,1,41.4,3.1,FW,0.12,0.812345932,1
8438,180925,White,2,41.6,3.4,MW,1.74,0.836110718,1
8439,180926,White,2,41.7,3.2,NG,0.92,0.823234591,1
8440,180927,White,2,37.2,3.2,GL,-0.34,0.75955394,1
8441,180928,Black,1,28.9,3.1,GL,-1.77,0.666050643,1
8442,180929,Asian,2,18.1,3.0,NG,-0.87,0.540458345,1
8443,180930,White,1,39.7,3.3,GL,0.6,0.796202876,1
8444,180931,White,2,36.7,3.5,MS,0.45,0.792685557,1
8445,180932,White,2,42.6,3.3,NE,1.15,0.845607483,1
8446,180933,White,2,38.0,3.4,MS,-1.08,0.794083798,1
8447,180934,White,2,38.4,3.2,SC,1.46,0.771059691,1
8448,180935,White,2,38.8,3.7,NG,1.4,0.833192241,1
8449,180936,White,2,37.2,3.1,GL,-0.01,0.759587365,0
8450,180937,White,1,36.6,4.0,SE,-0.88,0.850532405,1
8451,180938,White,1,36.6,3.2,GL,0.25,0.759852888,1
8452,180939,White,2,33.8,3.3,NE,-0.53,0.727392019,1
8453,180940,Asian,1,36.3,3.2,MS,0.18,0.756500621,1
8454,180941,White,2,39.0,2.8,SE,0.07,0.75825238,1
8455,180942,White,2,28.5,3.1,NG,-0.07,0.653405091,1
8456,180943,Asian,2,36.3,2.6,NE,-1.14,0.714519184,1
8457,180944,White,2,34.7,3.0,FW,-0.41,0.728301252,1
8458,180945,White,2,36.4,3.2,SE,-0.71,0.744739327,1
8459,180946,White,2,23.7,3.2,MS,0.66,0.622380351,1
8460,180947,White,2,47.8,3.0,NE,0.6,0.888399799,1
8461,180948,White,2,35.5,3.0,NE,0.66,0.730507784,1
8462,180949,White,2,36.7,3.3,GL,-1.4,0.767375949,0
8463,180950,White,2,32.0,3.8,GL,-0.01,0.758187767,1
8464,180951,White,2,34.8,3.7,MW,1.25,0.78704044,1
8465,180952,White,1,36.4,3.8,NE,0.7,0.796757099,1
8466,180953,White,2,31.3,3.2,GL,-1.05,0.693919812,1
8467,180954,White,1,33.7,3.2,GL,-0.93,0.716506396,0
8468,180955,White,2,30.1,2.5,MS,1.53,0.61740429,1
8469,180956,White,2,37.5,3.8,SE,-0.34,0.836736444,1
8470,180957,White,1,36.8,3.5,NE,-0.45,0.806228918,1
8471,180958,White,2,34.7,3.1,FW,-1.23,0.718530598,1
8472,180959,White,1,38.3,3.6,GL,0.69,0.823622031,1
8473,180960,Black,2,32.6,3.2,NE,0.27,0.695412042,1
8474,180961,Puertorican,1,20.6,3.4,MW,-1.61,0.603714371,0
8475,180962,Other,1,34.2,3.3,NE,-0.91,0.744029828,1
8476,180963,White,2,34.6,3.2,SE,-0.99,0.72409566,1
8477,180964,White,2,41.6,3.3,NE,-0.26,0.821749603,1
8478,180965,White,2,35.4,2.0,NE,-0.82,0.650448143,1
8479,180966,White,2,42.1,3.3,MS,0.55,0.841136721,1
8480,180967,White,2,35.8,3.7,SE,0.27,0.78876206,1
8481,180968,Hispanic,2,28.0,2.3,FW,-0.01,0.580562231,1
8482,180969,White,2,36.7,3.5,MS,-0.32,0.777866685,0
8483,180970,Black,1,33.0,2.9,SE,1.26,0.692378672,1
8484,180971,White,1,38.8,3.6,MS,-0.36,0.8218084,1
8485,180972,White,2,36.5,3.2,SE,1.17,0.756165414,1
8486,180973,White,2,34.0,3.5,SE,-0.6,0.751399905,1
8487,180974,White,2,41.3,4.1,SE,0.4,0.919117987,0
8488,180975,White,1,34.3,2.9,MS,0.82,0.712777378,1
8489,180976,White,2,41.0,3.4,MW,0.68,0.825919451,1
8490,180977,White,2,37.0,3.5,NE,-0.01,0.783223361,1
8491,180978,White,2,45.0,3.7,NE,1.71,0.912565302,0
8492,180979,White,1,35.7,2.8,GL,0.87,0.705515232,1
8493,180980,White,2,43.4,3.5,MW,0.01,0.877989556,1
8494,180981,White,2,41.3,3.5,GL,1.42,0.838846984,1
8495,180982,White,2,35.9,2.9,GL,0.88,0.723317551,1
8496,180983,White,1,38.0,3.3,FW,1.29,0.783769878,1
8497,180984,White,1,37.9,3.3,FW,-1.71,0.788630849,1
8498,180985,White,1,35.4,3.1,Mt,1.36,0.730623624,1
8499,180986,White,2,34.6,3.5,MW,0.63,0.764961587,1
8500,180987,White,1,32.9,3.1,NE,0.46,0.70119729,1
8501,180988,White,1,33.0,3.4,Mt,-0.9,0.730839822,1
8502,180989,White,1,35.5,3.2,SE,0.95,0.760554199,1
8503,180990,White,1,35.4,3.5,NE,0.14,0.779915126,1
8504,180991,White,2,38.9,2.8,MS,1.68,0.755669224,1
8505,180992,White,1,35.6,3.2,MS,1.68,0.741247701,1
8506,180993,White,1,39.8,3.6,MW,-0.32,0.832411308,1
8507,180994,White,2,44.7,3.5,NE,0.45,0.885428295,1
8508,180995,White,1,32.3,3.5,GL,-0.22,0.724150053,1
8509,180996,White,2,33.2,3.3,SC,-0.05,0.734519452,1
8510,180997,White,2,46.8,3.8,SC,1.39,0.947102219,1
8511,180998,White,2,30.4,3.4,NE,-0.11,0.701510778,1
8512,180999,White,2,41.3,3.4,MS,0.77,0.831650372,1
8513,181000,White,1,36.2,3.1,SE,-1.57,0.732132257,0
8514,181001,White,1,39.7,3.8,SC,2.24,0.861424077,1
8515,181002,White,2,40.5,2.9,SE,1.37,0.781228965,1
8516,181003,Puertorican,1,35.2,3.4,NE,0.22,0.755830995,1
8517,181004,White,1,44.8,3.4,Mt,-1.32,0.884303018,1
8518,181005,White,1,25.4,3.1,NE,1.01,0.621109935,1
8519,181006,Asian,1,35.1,2.4,NE,-0.01,0.673274191,1
8520,181007,White,2,35.4,2.9,GL,1.24,0.722846255,1
8521,181008,White,1,30.3,3.5,MS,0.82,0.726015374,1
8522,181009,White,1,36.8,3.6,MW,0.78,0.791882674,1
8523,181010,White,2,48.0,3.6,GL,-0.38,0.948012138,1
8524,181011,White,2,30.4,3.2,MW,-0.45,0.684132666,1
8525,181012,Mexican,1,25.1,3.2,FW,-0.41,0.622133736,1
8526,181013,White,1,32.7,3.0,FW,0.5,0.691133662,1
8527,181014,White,1,30.4,3.5,SE,1.76,0.707141463,0
8528,181015,White,1,38.6,3.5,Mt,2.17,0.804322235,1
8529,181016,White,2,33.9,3.3,SC,-0.45,0.739434879,1
8530,181017,White,2,35.6,3.3,NG,-0.35,0.75106915,1
8531,181018,White,2,30.8,3.1,NG,-0.95,0.674725956,1
8532,181019,White,2,36.9,3.9,NE,0.8,0.819370493,1
8533,181020,White,2,41.8,3.5,NE,0.56,0.857384065,1
8534,181021,White,1,31.4,3.8,NG,0.59,0.756036124,1
8535,181022,White,2,42.0,2.1,SC,0.31,0.74682281,1
8536,181023,White,2,40.9,3.1,NE,0.07,0.795249531,1
8537,181024,White,2,32.7,3.7,NE,-0.35,0.75684482,1
8538,181025,White,1,34.9,3.2,GL,0.68,0.735547308,1
8539,181026,White,2,37.7,3.1,SE,0.24,0.768716428,1
8540,181027,Asian,1,35.6,3.2,Mt,-0.67,0.741325266,1
8541,181028,White,2,44.8,4.0,GL,0.53,0.941804106,1
8542,181029,White,2,39.4,3.5,Mt,0.79,0.813548399,1
8543,181030,White,2,38.4,3.3,GL,1.61,0.796341784,1
8544,181031,White,2,33.5,2.9,NE,0.65,0.688586129,1
8545,181032,White,2,46.4,3.1,SE,-0.16,0.895075874,1
8546,181033,White,2,39.6,3.9,GL,0.89,0.868749081,1
8547,181034,White,2,32.6,3.3,MS,0.86,0.720605521,0
8548,181035,White,1,37.0,2.2,MS,-1.25,0.682323203,1
8549,181036,White,2,30.5,3.2,FW,-0.86,0.67940603,1
8550,181037,Black,2,35.0,2.0,NE,0.76,0.653052292,1
8551,181038,White,1,32.8,3.1,GL,-0.24,0.697611459,1
8552,181039,White,1,32.9,3.0,GL,2.26,0.695355297,1
8553,181040,White,1,39.4,3.8,MS,0.03,0.85037082,1
8554,181041,Black,2,45.5,2.9,NE,0.06,0.850861338,1
8555,181042,White,2,41.2,3.3,FW,0.76,0.817968362,1
8556,181043,White,1,34.3,2.8,MS,0.74,0.700272107,1
8557,181044,White,2,25.9,3.8,Mt,-0.39,0.705322523,1
8558,181045,White,1,38.7,3.0,NG,0.97,0.758468429,1
8559,181046,White,2,24.7,3.7,GL,-1.12,0.662195014,1
8560,181047,White,2,45.3,2.6,SE,-0.79,0.823533748,1
8561,181048,White,2,41.4,2.2,SE,-1.38,0.732131307,0
8562,181049,White,1,31.6,2.5,FW,0.21,0.64279673,1
8563,181050,White,2,26.3,2.6,SE,-0.19,0.593648589,1
8564,181051,White,2,40.8,2.5,NE,1.54,0.759711565,1
8565,181052,White,2,39.5,2.1,SE,-0.03,0.706559739,1
8566,181053,White,2,39.8,3.6,MS,-0.2,0.840522969,0
8567,181054,White,2,35.1,3.4,NE,-0.19,0.750446053,1
8568,181055,Asian,2,34.7,3.4,NG,0.32,0.740016292,1
8569,181056,White,1,36.5,3.5,GL,0.45,0.780748997,1
8570,181057,White,2,32.9,3.3,MS,0.26,0.727670272,0
8571,181058,White,2,46.0,3.8,MS,0.48,0.936737628,1
8572,181059,Black,2,36.7,3.1,NE,-0.15,0.74974496,1
8573,181060,White,2,38.5,2.6,NG,0.43,0.739173528,1
8574,181061,White,2,31.6,3.1,NE,0.4,0.684822295,1
8575,181062,White,1,38.6,3.4,FW,0.99,0.800057656,1
8576,181063,White,1,43.8,3.7,GL,0.27,0.900282298,1
8577,181064,Black,2,29.3,3.4,MW,-2.21,0.686235638,1
8578,181065,Other,2,44.7,3.1,NG,-0.71,0.856687501,1
8579,181066,White,2,33.5,3.1,FW,-0.38,0.706539856,0
8580,181067,White,2,33.5,3.7,NE,-1.34,0.770182745,1
8581,181068,White,1,36.5,3.0,GL,0.83,0.743910192,1
8582,181069,White,1,38.2,3.9,Mt,-1.68,0.846185901,0
8583,181070,White,1,34.3,2.6,Mt,1.19,0.689712865,1
8584,181071,White,2,36.5,3.7,FW,-0.1,0.800106111,1
8585,181072,White,2,36.0,3.8,SE,0.8,0.806039519,1
8586,181073,White,1,34.9,3.5,SC,-0.97,0.767650186,1
8587,181074,White,2,34.1,2.8,FW,-0.1,0.691903934,1
8588,181075,White,2,33.3,2.1,MS,1.46,0.624744276,1
8589,181076,White,2,43.7,4.0,MW,0.33,0.933528106,1
8590,181077,White,2,41.5,3.5,GL,0.28,0.848825154,1
8591,181078,White,1,36.5,3.5,MW,-1.01,0.779997259,1
8592,181079,White,1,32.2,3.2,GL,0.32,0.704954568,1
8593,181080,White,1,35.2,3.1,FW,-0.78,0.732667182,1
8594,181081,Black,2,34.9,3.1,FW,-0.88,0.718051387,1
8595,181082,White,1,35.5,3.2,FW,-0.77,0.748118133,1
8596,181083,White,1,36.9,3.1,GL,-0.87,0.746042653,0
8597,181084,White,2,38.3,3.6,FW,-0.95,0.796211797,1
8598,181085,Black,2,45.0,3.2,NE,0.85,0.870304858,1
